Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/23/2025 	_x86_64_	(8 CPU)

01:18:30 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:18:35 PM   122     35327    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:35 PM   122     35330    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:35 PM   122     35334    1.00    0.00    0.00    0.00    1.00     2  postgres
01:18:35 PM   122     35335    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:35 PM   122     35337    1.00    0.00    0.00    0.00    1.00     2  postgres
01:18:35 PM   122     35343    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:35 PM   122     35344    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:35 PM   122     35345    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:35 PM   122     35347    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:35 PM   122     35349    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:35 PM   122     35355    1.00    0.00    0.00    0.00    1.00     3  postgres
01:18:35 PM   122     35356    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:35 PM  1000     35381    1.00    1.00    0.00    0.00    2.00     1  pidstat
01:18:35 PM  1000     35383   78.00   29.00    0.00    0.00  107.00     3  load_generator

01:18:35 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:18:36 PM     0       327    0.00    1.00    0.00    0.00    1.00     4  systemd-journal
01:18:36 PM  1000      2244    2.00    1.00    0.00    0.00    3.00     1  gnome-shell
01:18:36 PM  1000      2401    1.00    0.00    0.00    0.00    1.00     1  ibus-daemon
01:18:36 PM  1000      2586    1.00    1.00    0.00    0.00    2.00     4  ibus-extension-
01:18:36 PM  1000     29189    1.00    0.00    0.00    0.00    1.00     5  code
01:18:36 PM  1000     29425    0.00    1.00    0.00    0.00    1.00     7  code
01:18:36 PM  1000     32490   24.00   22.00    0.00    0.00   46.00     2  gnome-terminal-
01:18:36 PM     0     32804    0.00    2.00    0.00    0.00    2.00     4  kworker/u32:1-events_unbound
01:18:36 PM  1000     33373    0.00    1.00    0.00    0.00    1.00     7  code
01:18:36 PM     0     33399    0.00    2.00    0.00    0.00    2.00     1  kworker/u32:2-events_unbound
01:18:36 PM     0     34996    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:4-events_unbound
01:18:36 PM  1000     35265   72.00   23.00    0.00    0.00   95.00     0  server
01:18:36 PM   122     35273    0.00    1.00    0.00    0.00    1.00     5  postgres
01:18:36 PM   122     35280    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:36 PM   122     35282    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:36 PM   122     35289    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:36 PM   122     35290    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:36 PM   122     35294    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:36 PM   122     35297    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:36 PM   122     35306    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:36 PM   122     35308    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:36 PM   122     35316    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:36 PM   122     35322    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:36 PM   122     35323    1.00    1.00    0.00    0.00    2.00     7  postgres
01:18:36 PM   122     35325    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:36 PM   122     35328    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:36 PM   122     35329    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:36 PM   122     35331    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:36 PM   122     35333    1.00    0.00    0.00    0.00    1.00     2  postgres
01:18:36 PM   122     35338    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:36 PM   122     35340    1.00    0.00    0.00    0.00    1.00     3  postgres
01:18:36 PM   122     35341    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:36 PM   122     35351    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:36 PM   122     35357    1.00    0.00    0.00    0.00    1.00     3  postgres
01:18:36 PM   122     35358    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:36 PM   122     35359    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:36 PM  1000     35381    1.00    2.00    0.00    0.00    3.00     5  pidstat
01:18:36 PM  1000     35383   82.00   25.00    0.00    0.00  107.00     3  load_generator

01:18:36 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:18:37 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
01:18:37 PM   122      1238    0.00    1.00    0.00    0.00    1.00     4  postgres
01:18:37 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     3  gnome-shell
01:18:37 PM  1000     31779    1.00    0.00    0.00    0.00    1.00     7  Isolated Web Co
01:18:37 PM  1000     32490   21.00   24.00    0.00    0.00   45.00     2  gnome-terminal-
01:18:37 PM  1000     32683    1.00    1.00    0.00    0.00    2.00     6  top
01:18:37 PM     0     32804    0.00    1.00    0.00    0.00    1.00     3  kworker/u32:1-kvfree_rcu_reclaim
01:18:37 PM     0     33399    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:2-events_unbound
01:18:37 PM     0     34996    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:4-events_unbound
01:18:37 PM  1000     35265   74.00   21.00    0.00    0.00   95.00     0  server
01:18:37 PM   122     35273    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:37 PM   122     35274    1.00    0.00    0.00    0.00    1.00     1  postgres
01:18:37 PM   122     35288    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:37 PM   122     35298    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:37 PM   122     35307    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:37 PM   122     35310    0.00    1.00    0.00    0.00    1.00     7  postgres
01:18:37 PM   122     35312    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:37 PM   122     35319    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:37 PM   122     35324    1.00    0.00    0.00    0.00    1.00     1  postgres
01:18:37 PM   122     35329    0.00    1.00    0.00    0.00    1.00     6  postgres
01:18:37 PM   122     35332    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:37 PM   122     35336    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:37 PM   122     35339    1.00    0.00    0.00    0.00    1.00     3  postgres
01:18:37 PM   122     35342    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:37 PM   122     35350    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:37 PM   122     35352    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:37 PM   122     35354    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:37 PM  1000     35381    1.00    2.00    0.00    0.00    3.00     5  pidstat
01:18:37 PM  1000     35383   85.00   29.00    0.00    0.00  114.00     3  load_generator

01:18:37 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:18:38 PM  1000     32490   24.00   20.00    0.00    0.00   44.00     4  gnome-terminal-
01:18:38 PM     0     32804    0.00    1.00    0.00    0.00    1.00     2  kworker/u32:1-events_unbound
01:18:38 PM     0     33399    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:2-events_unbound
01:18:38 PM     0     34552    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:3-events_unbound
01:18:38 PM  1000     35265   75.00   22.00    0.00    0.00   97.00     0  server
01:18:38 PM   122     35266    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:38 PM   122     35268    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:38 PM   122     35271    0.00    1.00    0.00    0.00    1.00     7  postgres
01:18:38 PM   122     35277    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:38 PM   122     35283    0.00    1.00    0.00    0.00    1.00     2  postgres
01:18:38 PM   122     35286    0.00    1.00    0.00    0.00    1.00     7  postgres
01:18:38 PM   122     35287    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:38 PM   122     35291    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:38 PM   122     35295    1.00    1.00    0.00    0.00    2.00     7  postgres
01:18:38 PM   122     35296    1.00    0.00    0.00    0.00    1.00     1  postgres
01:18:38 PM   122     35299    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:38 PM   122     35300    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:38 PM   122     35301    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:38 PM   122     35303    0.00    1.00    0.00    0.00    1.00     7  postgres
01:18:38 PM   122     35305    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:38 PM   122     35310    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:38 PM   122     35317    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:38 PM   122     35326    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:38 PM   122     35327    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:38 PM   122     35334    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:38 PM   122     35337    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:38 PM   122     35346    1.00    0.00    0.00    0.00    1.00     3  postgres
01:18:38 PM   122     35353    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:38 PM   122     35360    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:38 PM  1000     35381    1.00    1.00    0.00    0.00    2.00     1  pidstat
01:18:38 PM  1000     35383   86.00   27.00    0.00    0.00  113.00     3  load_generator

01:18:38 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:18:39 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
01:18:39 PM  1000      2244    2.00    0.00    0.00    0.00    2.00     6  gnome-shell
01:18:39 PM  1000     29300    1.00    0.00    0.00    0.00    1.00     3  code
01:18:39 PM  1000     32490   21.00   23.00    0.00    0.00   44.00     2  gnome-terminal-
01:18:39 PM     0     32804    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:1-events_unbound
01:18:39 PM     0     33399    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:2-events_unbound
01:18:39 PM  1000     33605    1.00    0.00    0.00    0.00    1.00     6  code
01:18:39 PM     0     34552    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:3-events_unbound
01:18:39 PM  1000     35265   76.00   19.00    0.00    0.00   95.00     0  server
01:18:39 PM   122     35267    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:39 PM   122     35269    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:39 PM   122     35270    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:39 PM   122     35275    0.00    1.00    0.00    0.00    1.00     5  postgres
01:18:39 PM   122     35276    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:39 PM   122     35278    1.00    0.00    0.00    0.00    1.00     3  postgres
01:18:39 PM   122     35279    1.00    0.00    0.00    0.00    1.00     3  postgres
01:18:39 PM   122     35281    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:39 PM   122     35284    1.00    0.00    0.00    0.00    1.00     1  postgres
01:18:39 PM   122     35285    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:39 PM   122     35286    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:39 PM   122     35292    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:39 PM   122     35293    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:39 PM   122     35297    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:39 PM   122     35302    1.00    0.00    0.00    0.00    1.00     2  postgres
01:18:39 PM   122     35304    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:39 PM   122     35311    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:39 PM   122     35315    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:39 PM   122     35320    0.00    1.00    0.00    0.00    1.00     4  postgres
01:18:39 PM   122     35330    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:39 PM   122     35332    0.00    1.00    0.00    0.00    1.00     7  postgres
01:18:39 PM   122     35333    0.00    1.00    0.00    0.00    1.00     7  postgres
01:18:39 PM   122     35335    1.00    0.00    0.00    0.00    1.00     3  postgres
01:18:39 PM   122     35343    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:39 PM   122     35345    0.00    1.00    0.00    0.00    1.00     6  postgres
01:18:39 PM   122     35348    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:39 PM   122     35349    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:39 PM   122     35359    0.00    1.00    0.00    0.00    1.00     5  postgres
01:18:39 PM  1000     35381    1.00    1.00    0.00    0.00    2.00     5  pidstat
01:18:39 PM  1000     35383   83.00   28.00    0.00    0.00  111.00     3  load_generator

01:18:39 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:18:40 PM  1000     31777    1.00    0.00    0.00    0.00    1.00     6  Isolated Web Co
01:18:40 PM  1000     32490   22.00   23.00    0.00    0.00   45.00     2  gnome-terminal-
01:18:40 PM     0     32804    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:1-events_unbound
01:18:40 PM     0     33399    0.00    3.00    0.00    1.00    3.00     7  kworker/u32:2-events_unbound
01:18:40 PM     0     34552    0.00    1.00    0.00    0.00    1.00     6  kworker/u32:3-events_unbound
01:18:40 PM  1000     35265   71.00   25.00    0.00    0.00   96.00     0  server
01:18:40 PM   122     35272    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:40 PM   122     35275    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:40 PM   122     35282    1.00    0.00    0.00    0.00    1.00     3  postgres
01:18:40 PM   122     35283    1.00    0.00    0.00    0.00    1.00     2  postgres
01:18:40 PM   122     35289    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:40 PM   122     35290    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:40 PM   122     35294    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:40 PM   122     35303    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:40 PM   122     35309    1.00    0.00    0.00    0.00    1.00     1  postgres
01:18:40 PM   122     35314    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:40 PM   122     35318    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:40 PM   122     35321    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:40 PM   122     35322    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:40 PM   122     35323    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:40 PM   122     35328    0.00    1.00    0.00    0.00    1.00     7  postgres
01:18:40 PM   122     35331    1.00    0.00    0.00    0.00    1.00     1  postgres
01:18:40 PM   122     35338    0.00    1.00    0.00    0.00    1.00     2  postgres
01:18:40 PM   122     35340    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:40 PM   122     35342    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:40 PM   122     35347    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:40 PM   122     35351    1.00    0.00    0.00    0.00    1.00     7  postgres
01:18:40 PM   122     35352    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:40 PM   122     35356    1.00    0.00    0.00    0.00    1.00     5  postgres
01:18:40 PM   122     35357    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:40 PM   122     35358    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:40 PM   122     35359    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:40 PM  1000     35381    1.00    2.00    0.00    0.00    3.00     5  pidstat
01:18:40 PM  1000     35383   85.00   27.00    0.00    0.00  112.00     3  load_generator

01:18:40 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:18:41 PM     0        18    0.00    1.00    0.00    0.00    1.00     3  rcu_preempt
01:18:41 PM  1000     32490   20.00   26.00    0.00    0.00   46.00     6  gnome-terminal-
01:18:41 PM     0     32804    0.00    3.00    0.00    0.00    3.00     3  kworker/u32:1-events_unbound
01:18:41 PM     0     33399    0.00    1.00    0.00    0.00    1.00     3  kworker/u32:2-events_unbound
01:18:41 PM     0     34552    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:3-events_unbound
01:18:41 PM  1000     35265   75.00   21.00    0.00    0.00   96.00     0  server
01:18:41 PM   122     35269    0.00    1.00    0.00    0.00    1.00     4  postgres
01:18:41 PM   122     35271    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:41 PM   122     35274    1.00    0.00    0.00    0.00    1.00     6  postgres
01:18:41 PM   122     35290    0.00    1.00    0.00    0.00    1.00     7  postgres
01:18:41 PM   122     35300    0.00    1.00    0.00    0.00    1.00     6  postgres
01:18:41 PM   122     35306    1.00    0.00    0.00    0.00    1.00     4  postgres
01:18:41 PM   122     35307    1.00    0.00    0.00    0.00    1.00     7  postgres
