Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/23/2025 	_x86_64_	(8 CPU)

12:40:05 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:08 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     1  gnome-shell
12:40:08 PM  1000      2815    0.00    1.00    0.00    0.00    1.00     7  xdg-desktop-por
12:40:08 PM     0     28382    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:26-events_unbound
12:40:08 PM  1000     31254    0.00    1.00    0.00    0.00    1.00     7  firefox
12:40:08 PM  1000     31496    1.00    1.00    0.00    0.00    2.00     4  Privileged Cont
12:40:08 PM     0     32452    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:3-events_unbound
12:40:08 PM     0     32454    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:6-events_unbound
12:40:08 PM  1000     32490   20.00   16.00    0.00    0.00   36.00     2  gnome-terminal-
12:40:08 PM  1000     32844   55.00   17.00    0.00    0.00   72.00     0  server
12:40:08 PM   122     32846    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:08 PM   122     32849    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:08 PM   122     32858    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:08 PM   122     32861    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:08 PM   122     32862    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:08 PM   122     32863    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:08 PM   122     32866    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:08 PM   122     32868    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:08 PM   122     32873    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:08 PM   122     32878    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:08 PM   122     32885    0.00    1.00    0.00    0.00    1.00     5  postgres
12:40:08 PM   122     32888    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:08 PM   122     32892    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:08 PM   122     32893    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:08 PM   122     32898    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:08 PM   122     32916    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:08 PM   122     32917    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:08 PM   122     32918    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:08 PM   122     32920    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:08 PM   122     32922    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:08 PM   122     32923    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:08 PM   122     32925    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:08 PM   122     32929    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:08 PM  1000     32994   69.00   25.00    0.00    0.00   94.00     1  load_generator
12:40:08 PM  1000     33002    1.00    2.00    0.00    0.00    3.00     4  pidstat

12:40:08 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:09 PM  1000      2244    1.00    1.00    0.00    0.00    2.00     6  gnome-shell
12:40:09 PM     0     28382    0.00    1.00    0.00    0.00    1.00     2  kworker/u32:26-events_unbound
12:40:09 PM  1000     29300    1.00    0.00    0.00    0.00    1.00     5  code
12:40:09 PM  1000     30967    1.00    0.00    0.00    0.00    1.00     7  code
12:40:09 PM     0     32452    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:3-events_unbound
12:40:09 PM     0     32454    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:6-events_unbound
12:40:09 PM     0     32459    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-events
12:40:09 PM  1000     32490   19.00   17.00    0.00    0.00   36.00     7  gnome-terminal-
12:40:09 PM  1000     32844   53.00   21.00    0.00    0.00   74.00     0  server
12:40:09 PM   122     32845    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:09 PM   122     32850    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:09 PM   122     32852    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:09 PM   122     32855    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:09 PM   122     32859    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:09 PM   122     32860    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:09 PM   122     32864    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:09 PM   122     32865    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:09 PM   122     32867    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:09 PM   122     32874    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:09 PM   122     32876    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:09 PM   122     32877    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:09 PM   122     32880    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:09 PM   122     32881    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:09 PM   122     32894    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:09 PM   122     32896    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:09 PM   122     32897    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:09 PM   122     32903    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:09 PM   122     32905    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:09 PM   122     32906    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:09 PM   122     32909    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:09 PM   122     32911    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:09 PM   122     32912    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:09 PM   122     32914    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:09 PM   122     32919    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:09 PM   122     32921    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:09 PM   122     32924    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:09 PM   122     32928    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:09 PM   122     32938    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:09 PM  1000     32994   67.00   23.00    0.00    0.00   90.00     1  load_generator
12:40:09 PM  1000     33002    1.00    1.00    0.00    0.00    2.00     4  pidstat

12:40:09 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:10 PM     0        74    0.00    4.00    0.00    0.00    4.00     1  kcompactd0
12:40:10 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
12:40:10 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
12:40:10 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     7  gnome-shell
12:40:10 PM  1000     31777    1.00    0.00    0.00    0.00    1.00     5  Isolated Web Co
12:40:10 PM     0     32452    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:3-events_unbound
12:40:10 PM     0     32454    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:6-events_unbound
12:40:10 PM  1000     32490   18.00   19.00    0.00    0.00   37.00     3  gnome-terminal-
12:40:10 PM  1000     32683    1.00    1.00    0.00    0.00    2.00     3  top
12:40:10 PM  1000     32844   58.00   19.00    0.00    0.00   77.00     0  server
12:40:10 PM   122     32848    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:10 PM   122     32853    0.00    1.00    0.00    0.00    1.00     5  postgres
12:40:10 PM   122     32872    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:10 PM   122     32879    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:10 PM   122     32882    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:10 PM   122     32885    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:10 PM   122     32886    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:10 PM   122     32887    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:10 PM   122     32889    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:10 PM   122     32900    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:10 PM   122     32902    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:10 PM   122     32910    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:10 PM   122     32926    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:10 PM   122     32927    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:10 PM   122     32930    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:10 PM   122     32934    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:10 PM   122     32937    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:10 PM  1000     32994   60.00   21.00    0.00    0.00   81.00     1  load_generator
12:40:10 PM  1000     33002    1.00    1.00    0.00    0.00    2.00     4  pidstat

12:40:10 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:11 PM     0     28382    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:26+phy0
12:40:11 PM  1000     30949    1.00    0.00    0.00    0.00    1.00     6  code
12:40:11 PM     0     32452    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:3-events_unbound
12:40:11 PM     0     32454    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:6+events_unbound
12:40:11 PM  1000     32490   18.00   19.00    0.00    0.00   37.00     2  gnome-terminal-
12:40:11 PM  1000     32844   60.00   16.00    0.00    0.00   76.00     0  server
12:40:11 PM   122     32853    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:11 PM   122     32856    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:11 PM   122     32870    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:11 PM   122     32901    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:11 PM   122     32908    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:11 PM   122     32933    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:11 PM  1000     32989    0.00    1.00    0.00    0.00    1.00     6  iostat
12:40:11 PM  1000     32994   67.00   19.00    0.00    0.00   86.00     1  load_generator
12:40:11 PM  1000     33002    1.00    1.00    0.00    0.00    2.00     4  pidstat

12:40:11 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:12 PM     0        18    0.00    1.00    0.00    0.00    1.00     5  rcu_preempt
12:40:12 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     7  gnome-shell
12:40:12 PM     0     28382    0.00    3.00    0.00    0.00    3.00     4  kworker/u32:26+events_unbound
12:40:12 PM  1000     29425    1.00    0.00    0.00    0.00    1.00     6  code
12:40:12 PM  1000     31779    1.00    0.00    0.00    0.00    1.00     4  Isolated Web Co
12:40:12 PM     0     32068    0.00    1.00    0.00    0.00    1.00     2  kworker/2:2-events
12:40:12 PM     0     32452    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:3-events_unbound
12:40:12 PM     0     32454    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:6-events_unbound
12:40:12 PM  1000     32490   18.00   19.00    0.00    1.00   37.00     6  gnome-terminal-
12:40:12 PM  1000     32844   61.00   14.00    0.00    0.00   75.00     0  server
12:40:12 PM   122     32862    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:12 PM   122     32871    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:12 PM   122     32875    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:12 PM   122     32899    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:12 PM   122     32904    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:12 PM   122     32932    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:12 PM   122     32939    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:12 PM  1000     32994   59.00   23.00    0.00    0.00   82.00     1  load_generator
12:40:12 PM  1000     33002    1.00    2.00    0.00    0.00    3.00     5  pidstat

12:40:12 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:13 PM     0        17    0.00    1.00    0.00    0.00    1.00     0  ksoftirqd/0
12:40:13 PM   123      1231    0.00    1.00    0.00    0.00    1.00     6  mysqld
12:40:13 PM     0     28382    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:26-events_unbound
12:40:13 PM     0     32339    0.00    1.00    0.00    0.00    1.00     4  kworker/u32:0-events_unbound
12:40:13 PM     0     32452    0.00    1.00    0.00    0.00    1.00     3  kworker/u32:3-events_unbound
12:40:13 PM     0     32454    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:6-events_unbound
12:40:13 PM  1000     32490   19.00   18.00    0.00    0.00   37.00     4  gnome-terminal-
12:40:13 PM  1000     32683    0.00    1.00    0.00    0.00    1.00     3  top
12:40:13 PM  1000     32844   56.00   20.00    0.00    0.00   76.00     0  server
12:40:13 PM   122     32847    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:13 PM   122     32849    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:13 PM   122     32851    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:13 PM   122     32893    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:13 PM   122     32894    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:13 PM   122     32907    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:13 PM   122     32913    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:13 PM   122     32923    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:13 PM   122     32936    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:13 PM  1000     32994   62.00   21.00    0.00    0.00   83.00     1  load_generator
12:40:13 PM  1000     33002    1.00    1.00    0.00    0.00    2.00     5  pidstat

12:40:13 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:14 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
12:40:14 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     7  gnome-shell
12:40:14 PM     0     28382    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:26-events_unbound
12:40:14 PM     0     32339    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:0-events_unbound
12:40:14 PM     0     32452    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:3-events_unbound
12:40:14 PM     0     32454    0.00    1.00    0.00    0.00    1.00     6  kworker/u32:6-events_unbound
12:40:14 PM  1000     32490   20.00   16.00    0.00    0.00   36.00     2  gnome-terminal-
12:40:14 PM  1000     32844   51.00   18.00    0.00    0.00   69.00     0  server
12:40:14 PM   122     32854    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:14 PM   122     32857    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:14 PM   122     32858    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:14 PM   122     32860    0.00    1.00    0.00    0.00    1.00     1  postgres
12:40:14 PM   122     32861    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:14 PM   122     32863    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:14 PM   122     32865    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:14 PM   122     32867    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:14 PM   122     32869    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:14 PM   122     32876    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:14 PM   122     32881    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:14 PM   122     32884    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:14 PM   122     32885    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:14 PM   122     32890    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:14 PM   122     32891    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:14 PM   122     32898    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:14 PM   122     32900    0.00    1.00    0.00    0.00    1.00     5  postgres
12:40:14 PM   122     32901    0.00    1.00    0.00    0.00    1.00     5  postgres
12:40:14 PM   122     32906    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:14 PM   122     32909    1.00    0.00    0.00    0.00    1.00     4  postgres
12:40:14 PM   122     32914    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:14 PM   122     32915    0.00    1.00    0.00    0.00    1.00     3  postgres
12:40:14 PM   122     32917    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:14 PM   122     32918    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:14 PM   122     32922    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:14 PM   122     32924    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:14 PM   122     32925    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:14 PM   122     32929    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:14 PM   122     32935    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:14 PM   122     32937    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:14 PM  1000     32994   73.00   23.00    0.00    0.00   96.00     1  load_generator
12:40:14 PM  1000     33002    1.00    1.00    0.00    0.00    2.00     5  pidstat

12:40:14 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:15 PM  1000      2244    0.00    1.00    0.00    0.00    1.00     7  gnome-shell
12:40:15 PM     0     32339    0.00    1.00    0.00    0.00    1.00     3  kworker/u32:0-events_unbound
12:40:15 PM     0     32452    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:3-events_unbound
12:40:15 PM     0     32454    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:6-events_unbound
12:40:15 PM  1000     32490   18.00   20.00    0.00    0.00   38.00     4  gnome-terminal-
12:40:15 PM  1000     32844   60.00   16.00    0.00    0.00   76.00     0  server
12:40:15 PM   122     32845    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:15 PM   122     32846    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:15 PM   122     32848    0.00    1.00    0.00    0.00    1.00     5  postgres
12:40:15 PM   122     32850    0.00    1.00    0.00    0.00    1.00     6  postgres
12:40:15 PM   122     32859    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:15 PM   122     32866    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:15 PM   122     32868    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:15 PM   122     32870    0.00    1.00    0.00    0.00    1.00     7  postgres
12:40:15 PM   122     32874    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:15 PM   122     32880    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:15 PM   122     32882    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:15 PM   122     32883    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:15 PM   122     32892    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:15 PM   122     32895    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:15 PM   122     32896    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:15 PM   122     32897    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:15 PM   122     32905    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:15 PM   122     32910    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:15 PM   122     32915    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:15 PM   122     32927    0.00    1.00    0.00    0.00    1.00     6  postgres
12:40:15 PM   122     32928    0.00    1.00    0.00    0.00    1.00     6  postgres
12:40:15 PM   122     32931    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:15 PM   122     32934    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:15 PM  1000     32994   63.00   24.00    0.00    0.00   87.00     1  load_generator
12:40:15 PM  1000     33002    0.00    2.00    0.00    0.00    2.00     5  pidstat

12:40:15 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:16 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
12:40:16 PM     0       802    0.00    1.00    0.00    0.00    1.00     5  systemd-logind
12:40:16 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     7  gnome-shell
12:40:16 PM     0     28382    0.00    1.00    0.00    0.00    1.00     6  kworker/u32:26-events_unbound
12:40:16 PM  1000     31779    0.00    1.00    0.00    0.00    1.00     7  Isolated Web Co
12:40:16 PM     0     32339    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:0-events_unbound
12:40:16 PM     0     32390    0.00    1.00    0.00    0.00    1.00     1  kworker/u33:1-i915_flip
12:40:16 PM     0     32452    0.00    1.00    0.00    0.00    1.00     6  kworker/u32:3-events_unbound
12:40:16 PM     0     32454    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:6-events_unbound
12:40:16 PM  1000     32490   20.00   17.00    0.00    0.00   37.00     4  gnome-terminal-
12:40:16 PM  1000     32683    1.00    0.00    0.00    0.00    1.00     4  top
12:40:16 PM  1000     32844   58.00   17.00    0.00    0.00   75.00     0  server
12:40:16 PM   122     32848    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:16 PM   122     32850    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:16 PM   122     32852    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:16 PM   122     32856    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:16 PM   122     32864    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:16 PM   122     32872    1.00    1.00    0.00    0.00    2.00     7  postgres
12:40:16 PM   122     32873    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:16 PM   122     32877    0.00    1.00    0.00    0.00    1.00     2  postgres
12:40:16 PM   122     32878    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:16 PM   122     32887    0.00    1.00    0.00    0.00    1.00     1  postgres
12:40:16 PM   122     32888    1.00    0.00    0.00    0.00    1.00     6  postgres
12:40:16 PM   122     32900    1.00    0.00    0.00    0.00    1.00     7  postgres
12:40:16 PM   122     32902    1.00    0.00    0.00    0.00    1.00     4  postgres
12:40:16 PM   122     32903    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:16 PM   122     32911    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:16 PM   122     32912    0.00    1.00    0.00    0.00    1.00     5  postgres
12:40:16 PM   122     32919    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:16 PM   122     32920    1.00    0.00    0.00    0.00    1.00     2  postgres
12:40:16 PM   122     32921    1.00    0.00    0.00    0.00    1.00     3  postgres
12:40:16 PM   122     32926    1.00    0.00    0.00    0.00    1.00     5  postgres
12:40:16 PM   122     32928    1.00    0.00    0.00    0.00    1.00     1  postgres
12:40:16 PM   122     32938    1.00    1.00    0.00    0.00    2.00     1  postgres
12:40:16 PM  1000     32994   63.00   21.00    0.00    0.00   84.00     1  load_generator
12:40:16 PM  1000     33002    1.00    1.00    0.00    0.00    2.00     5  pidstat

12:40:16 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:40:17 PM  1000      2244    2.00    0.00    0.00    0.00    2.00     7  gnome-shell
12:40:17 PM     0     28382    0.00    3.00    0.00    0.00    3.00     4  kworker/u32:26-events_unbound
12:40:17 PM  1000     29120    1.00    0.00    0.00    0.00    1.00     7  gjs
12:40:17 PM  1000     29425    0.00    1.00    0.00    0.00    1.00     6  code
12:40:17 PM     0     32339    0.00    1.00    0.00    0.00    1.00     3  kworker/u32:0-events_unbound
