Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/23/2025 	_x86_64_	(8 CPU)

01:26:16 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:26:20 PM   122     35649    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35650    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35652    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:20 PM   122     35657    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35659    1.00    0.00    0.00    0.00    1.00     1  postgres
01:26:20 PM   122     35670    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:20 PM   122     35672    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35673    1.00    0.00    0.00    0.00    1.00     1  postgres
01:26:20 PM   122     35676    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35687    1.00    0.00    0.00    0.00    1.00     1  postgres
01:26:20 PM   122     35693    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:20 PM   122     35699    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:20 PM   122     35703    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35705    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:20 PM   122     35706    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35708    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35709    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:20 PM   122     35710    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:20 PM   122     35715    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35718    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:20 PM   122     35719    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:20 PM   122     35720    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:20 PM   122     35721    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:20 PM   122     35723    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35725    1.00    0.00    0.00    0.00    1.00     1  postgres
01:26:20 PM   122     35726    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35729    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:20 PM   122     35730    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35732    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35734    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:20 PM   122     35736    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:20 PM  1000     35745    1.00    1.00    0.00    0.00    2.00     5  pidstat
01:26:20 PM  1000     35747   81.00   30.00    0.00    0.00  111.00     3  load_generator

01:26:20 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:26:21 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
01:26:21 PM     0     32339    0.00    3.00    0.00    0.00    3.00     3  kworker/u32:0-events_unbound
01:26:21 PM  1000     32490   22.00   23.00    0.00    0.00   45.00     4  gnome-terminal-
01:26:21 PM     0     33399    0.00    1.00    0.00    0.00    1.00     3  kworker/u32:2-events_unbound
01:26:21 PM  1000     33605    1.00    0.00    0.00    0.00    1.00     4  code
01:26:21 PM     0     34552    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:3-events_unbound
01:26:21 PM  1000     35641   75.00   21.00    0.00    0.00   96.00     0  server
01:26:21 PM   122     35651    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:21 PM   122     35653    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:21 PM   122     35654    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:21 PM   122     35656    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:21 PM   122     35658    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:21 PM   122     35662    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:21 PM   122     35663    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:21 PM   122     35664    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:21 PM   122     35665    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:21 PM   122     35674    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:21 PM   122     35678    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:21 PM   122     35682    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:21 PM   122     35686    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:21 PM   122     35688    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:21 PM   122     35691    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:21 PM   122     35694    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:21 PM   122     35696    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:21 PM   122     35697    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:21 PM   122     35700    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:21 PM   122     35704    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:21 PM   122     35707    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:21 PM   122     35712    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:21 PM   122     35714    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:21 PM   122     35717    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:21 PM   122     35728    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:21 PM   122     35733    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:21 PM   122     35735    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:21 PM  1000     35745    1.00    2.00    0.00    0.00    3.00     5  pidstat
01:26:21 PM  1000     35747   84.00   29.00    0.00    0.00  113.00     3  load_generator

01:26:21 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:26:22 PM   123      1231    0.00    1.00    0.00    0.00    1.00     6  mysqld
01:26:22 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     4  gnome-shell
01:26:22 PM  1000     29425    1.00    0.00    0.00    0.00    1.00     7  code
01:26:22 PM     0     32339    0.00    2.00    0.00    0.00    2.00     4  kworker/u32:0-events_unbound
01:26:22 PM  1000     32490   22.00   23.00    0.00    0.00   45.00     6  gnome-terminal-
01:26:22 PM  1000     32683    1.00    1.00    0.00    0.00    2.00     7  top
01:26:22 PM     0     33399    0.00    3.00    0.00    0.00    3.00     4  kworker/u32:2-events_unbound
01:26:22 PM     0     34552    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:3-events_unbound
01:26:22 PM     0     35494    0.00    1.00    0.00    0.00    1.00     6  kworker/u33:1-rtw_tx_wq
01:26:22 PM  1000     35641   74.00   21.00    0.00    0.00   95.00     0  server
01:26:22 PM   122     35643    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:22 PM   122     35648    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:22 PM   122     35666    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:22 PM   122     35668    1.00    0.00    0.00    0.00    1.00     1  postgres
01:26:22 PM   122     35671    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:22 PM   122     35675    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:22 PM   122     35679    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:22 PM   122     35681    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:22 PM   122     35684    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:22 PM   122     35685    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:22 PM   122     35689    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:22 PM   122     35690    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:22 PM   122     35692    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:22 PM   122     35695    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:22 PM   122     35698    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:22 PM   122     35701    0.00    1.00    0.00    0.00    1.00     2  postgres
01:26:22 PM   122     35702    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:22 PM   122     35713    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:22 PM   122     35716    1.00    1.00    0.00    0.00    2.00     4  postgres
01:26:22 PM   122     35722    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:22 PM  1000     35745    1.00    1.00    0.00    0.00    2.00     5  pidstat
01:26:22 PM  1000     35747   81.00   30.00    0.00    0.00  111.00     3  load_generator

01:26:22 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:26:23 PM  1000      2640    0.00    1.00    0.00    0.00    1.00     1  goa-identity-se
01:26:23 PM  1000     31496    1.00    0.00    0.00    0.00    1.00     5  Privileged Cont
01:26:23 PM     0     32339    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:0-events_unbound
01:26:23 PM  1000     32490   21.00   24.00    0.00    0.00   45.00     4  gnome-terminal-
01:26:23 PM     0     33399    0.00    4.00    0.00    0.00    4.00     5  kworker/u32:2-events_unbound
01:26:23 PM  1000     35641   74.00   22.00    0.00    0.00   96.00     0  server
01:26:23 PM   122     35642    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:23 PM   122     35646    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:23 PM   122     35649    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:23 PM   122     35660    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:23 PM   122     35661    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:23 PM   122     35667    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:23 PM   122     35680    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:23 PM   122     35683    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:23 PM   122     35693    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:23 PM   122     35701    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:23 PM   122     35715    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:23 PM   122     35724    1.00    0.00    0.00    0.00    1.00     1  postgres
01:26:23 PM   122     35727    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:23 PM   122     35731    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:23 PM  1000     35745    1.00    1.00    0.00    0.00    2.00     6  pidstat
01:26:23 PM  1000     35747   84.00   26.00    0.00    0.00  110.00     3  load_generator

01:26:23 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:26:24 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
01:26:24 PM     0     32339    0.00    2.00    0.00    0.00    2.00     3  kworker/u32:0-events_unbound
01:26:24 PM  1000     32490   21.00   23.00    0.00    0.00   44.00     5  gnome-terminal-
01:26:24 PM     0     33399    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:2-events_unbound
01:26:24 PM     0     34552    0.00    2.00    0.00    0.00    2.00     4  kworker/u32:3-events_unbound
01:26:24 PM  1000     35641   71.00   25.00    0.00    0.00   96.00     0  server
01:26:24 PM   122     35645    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:24 PM   122     35647    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:24 PM   122     35652    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:24 PM   122     35653    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:24 PM   122     35655    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:24 PM   122     35659    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:24 PM   122     35666    0.00    1.00    0.00    0.00    1.00     6  postgres
01:26:24 PM   122     35670    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:24 PM   122     35677    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:24 PM   122     35682    0.00    1.00    0.00    0.00    1.00     6  postgres
01:26:24 PM   122     35686    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:24 PM   122     35699    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:24 PM   122     35703    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:24 PM   122     35706    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:24 PM   122     35708    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:24 PM   122     35709    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:24 PM   122     35710    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:24 PM   122     35711    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:24 PM   122     35721    0.00    1.00    0.00    0.00    1.00     4  postgres
01:26:24 PM   122     35723    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:24 PM   122     35732    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:24 PM   122     35734    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:24 PM   122     35735    0.00    1.00    0.00    0.00    1.00     7  postgres
01:26:24 PM   122     35736    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:24 PM  1000     35745    0.00    2.00    0.00    0.00    2.00     6  pidstat
01:26:24 PM  1000     35747   81.00   29.00    0.00    0.00  110.00     3  load_generator

01:26:24 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:26:25 PM     0        18    0.00    1.00    0.00    0.00    1.00     5  rcu_preempt
01:26:25 PM  1000      2244    0.00    1.00    0.00    0.00    1.00     7  gnome-shell
01:26:25 PM     0     32339    0.00    3.00    0.00    0.00    3.00     4  kworker/u32:0-events_unbound
01:26:25 PM  1000     32490   24.00   22.00    0.00    0.00   46.00     7  gnome-terminal-
01:26:25 PM  1000     32683    0.00    1.00    0.00    0.00    1.00     7  top
01:26:25 PM     0     33399    0.00    3.00    0.00    0.00    3.00     4  kworker/u32:2-events_unbound
01:26:25 PM     0     34552    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:3-events_unbound
01:26:25 PM  1000     35641   74.00   22.00    0.00    0.00   96.00     0  server
01:26:25 PM   122     35644    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:25 PM   122     35650    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:25 PM   122     35651    1.00    0.00    0.00    0.00    1.00     1  postgres
01:26:25 PM   122     35654    1.00    1.00    0.00    0.00    2.00     5  postgres
01:26:25 PM   122     35662    0.00    1.00    0.00    0.00    1.00     6  postgres
01:26:25 PM   122     35663    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:25 PM   122     35664    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:25 PM   122     35669    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:25 PM   122     35672    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:25 PM   122     35676    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:25 PM   122     35684    0.00    1.00    0.00    0.00    1.00     7  postgres
01:26:25 PM   122     35691    1.00    1.00    0.00    0.00    2.00     5  postgres
01:26:25 PM   122     35692    0.00    1.00    0.00    0.00    1.00     3  postgres
01:26:25 PM   122     35705    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:25 PM   122     35707    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:25 PM   122     35712    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:25 PM   122     35713    1.00    1.00    0.00    0.00    2.00     5  postgres
01:26:25 PM   122     35714    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:25 PM   122     35716    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:25 PM   122     35717    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:25 PM   122     35718    1.00    0.00    0.00    0.00    1.00     1  postgres
01:26:25 PM   122     35725    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:25 PM   122     35726    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:25 PM   122     35729    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:25 PM   122     35733    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:25 PM  1000     35745    1.00    1.00    0.00    0.00    2.00     6  pidstat
01:26:25 PM  1000     35747   82.00   29.00    0.00    0.00  111.00     3  load_generator

01:26:25 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:26:26 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
01:26:26 PM  1000     29189    1.00    0.00    0.00    0.00    1.00     5  code
01:26:26 PM  1000     29300    1.00    0.00    0.00    0.00    1.00     6  code
01:26:26 PM  1000     30949    1.00    0.00    0.00    0.00    1.00     7  code
01:26:26 PM     0     32339    0.00    2.00    0.00    0.00    2.00     3  kworker/u32:0-events_unbound
01:26:26 PM  1000     32490   22.00   22.00    0.00    1.00   44.00     4  gnome-terminal-
01:26:26 PM     0     33399    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:2-events_unbound
01:26:26 PM     0     34552    0.00    2.00    0.00    0.00    2.00     2  kworker/u32:3-events_unbound
01:26:26 PM  1000     35641   73.00   22.00    0.00    0.00   95.00     0  server
01:26:26 PM   122     35643    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:26 PM   122     35648    1.00    0.00    0.00    0.00    1.00     6  postgres
01:26:26 PM   122     35656    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:26 PM   122     35657    1.00    1.00    0.00    0.00    2.00     5  postgres
01:26:26 PM   122     35658    1.00    1.00    0.00    0.00    2.00     3  postgres
01:26:26 PM   122     35662    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:26 PM   122     35668    0.00    1.00    0.00    0.00    1.00     2  postgres
01:26:26 PM   122     35671    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:26 PM   122     35673    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:26 PM   122     35674    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:26 PM   122     35675    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:26 PM   122     35678    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:26 PM   122     35679    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:26 PM   122     35681    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:26 PM   122     35685    0.00    1.00    0.00    0.00    1.00     6  postgres
01:26:26 PM   122     35687    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:26 PM   122     35688    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:26 PM   122     35694    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:26 PM   122     35696    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:26 PM   122     35700    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:26 PM   122     35704    0.00    1.00    0.00    0.00    1.00     3  postgres
01:26:26 PM   122     35707    0.00    1.00    0.00    0.00    1.00     7  postgres
01:26:26 PM   122     35708    1.00    0.00    0.00    0.00    1.00     1  postgres
01:26:26 PM   122     35719    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:26 PM   122     35720    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:26 PM   122     35721    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:26 PM   122     35722    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:26 PM   122     35730    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:26 PM  1000     35745    1.00    1.00    0.00    0.00    2.00     6  pidstat
01:26:26 PM  1000     35747   82.00   29.00    0.00    0.00  111.00     3  load_generator

01:26:26 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:26:27 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
01:26:27 PM  1000     32490   22.00   23.00    0.00    0.00   45.00     2  gnome-terminal-
01:26:27 PM     0     33399    0.00    3.00    0.00    0.00    3.00     3  kworker/u32:2-events_unbound
01:26:27 PM     0     34552    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:3-events_unbound
01:26:27 PM  1000     35641   75.00   21.00    0.00    0.00   96.00     0  server
01:26:27 PM   122     35642    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:27 PM   122     35643    0.00    1.00    0.00    0.00    1.00     5  postgres
01:26:27 PM   122     35646    1.00    0.00    0.00    0.00    1.00     2  postgres
01:26:27 PM   122     35655    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:27 PM   122     35661    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:27 PM   122     35665    0.00    1.00    0.00    0.00    1.00     3  postgres
01:26:27 PM   122     35668    1.00    0.00    0.00    0.00    1.00     4  postgres
01:26:27 PM   122     35675    0.00    1.00    0.00    0.00    1.00     5  postgres
01:26:27 PM   122     35677    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:27 PM   122     35681    0.00    1.00    0.00    0.00    1.00     7  postgres
01:26:27 PM   122     35682    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:27 PM   122     35683    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:27 PM   122     35685    1.00    0.00    0.00    0.00    1.00     3  postgres
01:26:27 PM   122     35689    1.00    1.00    0.00    0.00    2.00     5  postgres
01:26:27 PM   122     35690    0.00    1.00    0.00    0.00    1.00     1  postgres
01:26:27 PM   122     35692    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:27 PM   122     35693    1.00    0.00    0.00    0.00    1.00     7  postgres
01:26:27 PM   122     35697    0.00    1.00    0.00    0.00    1.00     5  postgres
01:26:27 PM   122     35698    1.00    0.00    0.00    0.00    1.00     1  postgres
01:26:27 PM   122     35701    1.00    0.00    0.00    0.00    1.00     5  postgres
01:26:27 PM   122     35702    1.00    1.00    0.00    0.00    2.00     7  postgres
01:26:27 PM   122     35704    1.00    0.00    0.00    0.00    1.00     6  postgres
