Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/20/2025 	_x86_64_	(8 CPU)

11:20:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:20:39 AM     0        18    0.00    0.90    0.00    0.00    0.90     4  rcu_preempt
11:20:39 AM   101       759    1.80    0.00    0.00    0.90    1.80     7  dbus-daemon
11:20:39 AM     0       851    1.80    0.90    0.00    0.00    2.70     6  NetworkManager
11:20:39 AM  1000      2138    5.41    1.80    0.00    0.00    7.21     5  gnome-shell
11:20:39 AM  1000      2699    0.90    0.00    0.00    0.00    0.90     7  xdg-desktop-por
11:20:39 AM  1000      3195    0.00    0.90    0.00    0.00    0.90     2  code
11:20:39 AM  1000      4529   30.63   21.62    0.00    0.00   52.25     2  gnome-terminal-
11:20:39 AM  1000      6605    1.80    0.90    0.00    0.00    2.70     1  nautilus
11:20:39 AM     0      7137    0.00    1.80    0.00    0.00    1.80     7  kworker/u32:0-events_unbound
11:20:39 AM     0      7178    0.00    3.60    0.00    0.00    3.60     6  kworker/u32:4-events_unbound
11:20:39 AM     0      7180    0.00    0.90    0.00    0.00    0.90     0  kworker/0:1-i915-unordered
11:20:39 AM     0      8804    0.00    5.41    0.00    0.00    5.41     4  kworker/u32:2-events_unbound
11:20:39 AM  1000     11667    1.80    0.00    0.00    0.00    1.80     5  gnome-control-c
11:20:39 AM  1000     11828   71.17   25.23    0.00    0.00   96.40     0  server
11:20:39 AM   122     11830    0.90    0.00    0.00    0.00    0.90     3  postgres
11:20:39 AM   122     11832    0.00    0.90    0.00    0.00    0.90     4  postgres
11:20:39 AM   122     11834    0.90    0.00    0.00    0.00    0.90     2  postgres
11:20:39 AM   122     11837    0.00    0.90    0.00    0.00    0.90     6  postgres
11:20:39 AM   122     11843    0.00    0.90    0.00    0.00    0.90     5  postgres
11:20:39 AM   122     11844    0.90    0.00    0.00    0.00    0.90     2  postgres
11:20:39 AM   122     11849    0.90    0.00    0.00    0.00    0.90     7  postgres
11:20:39 AM   122     11850    0.90    0.00    0.00    0.00    0.90     5  postgres
11:20:39 AM   122     11855    0.00    0.90    0.00    0.00    0.90     5  postgres
11:20:39 AM   122     11858    0.90    0.00    0.00    0.00    0.90     7  postgres
11:20:39 AM   122     11862    0.90    0.90    0.00    0.00    1.80     3  postgres
11:20:39 AM   122     11863    0.90    0.00    0.00    0.00    0.90     3  postgres
11:20:39 AM   122     11864    0.90    0.90    0.00    0.00    1.80     2  postgres
11:20:39 AM   122     11865    0.90    0.00    0.00    0.00    0.90     6  postgres
11:20:39 AM   122     11866    0.00    0.90    0.00    0.00    0.90     4  postgres
11:20:39 AM   122     11867    0.90    0.00    0.00    0.00    0.90     3  postgres
11:20:39 AM   122     11870    0.90    0.00    0.00    0.00    0.90     3  postgres
11:20:39 AM   122     11873    0.00    0.90    0.00    0.00    0.90     3  postgres
11:20:39 AM   122     11876    0.90    0.00    0.00    0.00    0.90     6  postgres
11:20:39 AM   122     11877    0.90    0.00    0.00    0.00    0.90     6  postgres
11:20:39 AM   122     11879    0.00    0.90    0.00    0.00    0.90     7  postgres
11:20:39 AM   122     11880    0.90    0.00    0.00    0.00    0.90     1  postgres
11:20:39 AM   122     11881    0.90    0.00    0.00    0.00    0.90     5  postgres
11:20:39 AM   122     11886    0.90    0.00    0.00    0.00    0.90     7  postgres
11:20:39 AM   122     11887    0.90    0.00    0.00    0.00    0.90     3  postgres
11:20:39 AM   122     11889    0.00    0.90    0.00    0.00    0.90     3  postgres
11:20:39 AM   122     11890    0.90    0.00    0.00    0.00    0.90     6  postgres
11:20:39 AM   122     11891    0.00    0.90    0.00    0.00    0.90     7  postgres
11:20:39 AM   122     11892    0.90    0.90    0.00    0.00    1.80     5  postgres
11:20:39 AM   122     11894    0.90    0.00    0.00    0.00    0.90     5  postgres
11:20:39 AM   122     11897    0.90    0.90    0.00    0.00    1.80     6  postgres
11:20:39 AM   122     11898    0.00    0.90    0.00    0.00    0.90     7  postgres
11:20:39 AM   122     11899    0.90    0.00    0.00    0.00    0.90     3  postgres
11:20:39 AM   122     11901    0.90    0.90    0.00    0.00    1.80     2  postgres
11:20:39 AM   122     11903    0.90    0.00    0.00    0.00    0.90     2  postgres
11:20:39 AM   122     11906    0.90    0.00    0.00    0.00    0.90     7  postgres
11:20:39 AM   122     11910    0.00    0.90    0.00    0.00    0.90     6  postgres
11:20:39 AM   122     11911    0.90    0.00    0.00    0.00    0.90     6  postgres
11:20:39 AM   122     11912    0.00    0.90    0.00    0.00    0.90     6  postgres
11:20:39 AM   122     11913    0.00    0.90    0.00    0.00    0.90     6  postgres
11:20:39 AM   122     11917    0.90    0.00    0.00    0.00    0.90     6  postgres
11:20:39 AM  1000     11928   84.68   37.84    0.00    0.00  122.52     2  load_generator
11:20:39 AM  1000     11951    2.70    3.60    0.00    0.00    6.31     7  pidstat

11:20:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:20:40 AM   990       747    0.00    1.00    0.00    0.00    1.00     5  systemd-oomd
11:20:40 AM     0       859    0.00    2.00    0.00    0.00    2.00     1  wpa_supplicant
11:20:40 AM  1000      2138    8.00    4.00    0.00    1.00   12.00     6  gnome-shell
11:20:40 AM  1000      2307    3.00    0.00    0.00    0.00    3.00     1  ibus-daemon
11:20:40 AM  1000      2507    2.00    1.00    0.00    0.00    3.00     4  ibus-extension-
11:20:40 AM  1000      2616    1.00    0.00    0.00    0.00    1.00     5  ibus-engine-sim
11:20:40 AM  1000      3862    2.00    1.00    0.00    0.00    3.00     1  firefox
11:20:40 AM  1000      4391    1.00    0.00    0.00    0.00    1.00     6  Isolated Web Co
11:20:40 AM  1000      4529   27.00   25.00    0.00    1.00   52.00     2  gnome-terminal-
11:20:40 AM     0      7137    0.00    2.00    0.00    1.00    2.00     2  kworker/u32:0-events_unbound
11:20:40 AM     0      7178    0.00    2.00    0.00    0.00    2.00     1  kworker/u32:4-events_unbound
11:20:40 AM  1000      7401    2.00    2.00    0.00    0.00    4.00     5  top
11:20:40 AM     0      8804    0.00    4.00    0.00    1.00    4.00     5  kworker/u32:2-events_unbound
11:20:40 AM  1000     11667    1.00    1.00    0.00    0.00    2.00     1  gnome-control-c
11:20:40 AM  1000     11828   69.00   26.00    0.00    0.00   95.00     0  server
11:20:40 AM   122     11830    0.00    1.00    0.00    0.00    1.00     1  postgres
11:20:40 AM   122     11832    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:40 AM   122     11833    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:40 AM   122     11838    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:40 AM   122     11840    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:40 AM   122     11841    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:40 AM   122     11842    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:40 AM   122     11845    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:40 AM   122     11847    0.00    1.00    0.00    0.00    1.00     5  postgres
11:20:40 AM   122     11848    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:40 AM   122     11855    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:40 AM   122     11865    0.00    1.00    0.00    0.00    1.00     6  postgres
11:20:40 AM   122     11871    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:40 AM   122     11873    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:40 AM   122     11879    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:40 AM   122     11882    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:40 AM   122     11891    1.00    0.00    0.00    0.00    1.00     2  postgres
11:20:40 AM   122     11893    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:40 AM   122     11895    1.00    1.00    0.00    0.00    2.00     7  postgres
11:20:40 AM   122     11904    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:40 AM   122     11908    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:40 AM   122     11910    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:40 AM   122     11912    1.00    0.00    0.00    0.00    1.00     2  postgres
11:20:40 AM   122     11913    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:40 AM   122     11915    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:40 AM   122     11918    1.00    1.00    0.00    0.00    2.00     6  postgres
11:20:40 AM   122     11920    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:40 AM   122     11921    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:40 AM   122     11922    1.00    0.00    0.00    0.00    1.00     3  postgres
11:20:40 AM   122     11923    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:40 AM  1000     11928   84.00   37.00    0.00    0.00  121.00     2  load_generator
11:20:40 AM  1000     11951    3.00    6.00    0.00    0.00    9.00     7  pidstat

11:20:40 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:20:41 AM     0        18    0.00    1.00    0.00    1.00    1.00     1  rcu_preempt
11:20:41 AM     0       486    0.00    1.00    0.00    0.00    1.00     0  irq/80-ELAN0620:01
11:20:41 AM     0       691    0.00    1.00    0.00    0.00    1.00     0  irq/134-rtw88_pci
11:20:41 AM     0       859    0.00    1.00    0.00    0.00    1.00     2  wpa_supplicant
11:20:41 AM  1000      2138    5.00    3.00    0.00    0.00    8.00     2  gnome-shell
11:20:41 AM  1000      2699    1.00    0.00    0.00    0.00    1.00     7  xdg-desktop-por
11:20:41 AM  1000      2852    1.00    0.00    0.00    0.00    1.00     7  code
11:20:41 AM  1000      3862    1.00    0.00    0.00    0.00    1.00     7  firefox
11:20:41 AM  1000      4529   27.00   23.00    0.00    0.00   50.00     5  gnome-terminal-
11:20:41 AM     0      7137    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:0-events_unbound
11:20:41 AM     0      7178    0.00    3.00    0.00    0.00    3.00     6  kworker/u32:4-events_unbound
11:20:41 AM     0      8804    0.00    6.00    0.00    0.00    6.00     5  kworker/u32:2-events_unbound
11:20:41 AM  1000     11667    9.00    2.00    0.00    0.00   11.00     5  gnome-control-c
11:20:41 AM  1000     11828   72.00   27.00    0.00    0.00   99.00     0  server
11:20:41 AM   122     11831    1.00    0.00    0.00    0.00    1.00     3  postgres
11:20:41 AM   122     11834    0.00    1.00    0.00    0.00    1.00     6  postgres
11:20:41 AM   122     11837    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:41 AM   122     11840    0.00    1.00    0.00    0.00    1.00     5  postgres
11:20:41 AM   122     11847    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:41 AM   122     11851    1.00    0.00    0.00    0.00    1.00     3  postgres
11:20:41 AM   122     11853    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:41 AM   122     11856    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:41 AM   122     11859    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:41 AM   122     11860    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:41 AM   122     11867    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:41 AM   122     11868    1.00    1.00    0.00    0.00    2.00     7  postgres
11:20:41 AM   122     11870    0.00    1.00    0.00    0.00    1.00     6  postgres
11:20:41 AM   122     11872    0.00    1.00    0.00    0.00    1.00     7  postgres
11:20:41 AM   122     11874    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:41 AM   122     11878    0.00    1.00    0.00    0.00    1.00     2  postgres
11:20:41 AM   122     11881    0.00    1.00    0.00    0.00    1.00     3  postgres
11:20:41 AM   122     11883    1.00    1.00    0.00    0.00    2.00     3  postgres
11:20:41 AM   122     11884    0.00    1.00    0.00    0.00    1.00     4  postgres
11:20:41 AM   122     11885    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:41 AM   122     11889    1.00    0.00    0.00    0.00    1.00     2  postgres
11:20:41 AM   122     11896    0.00    1.00    0.00    0.00    1.00     6  postgres
11:20:41 AM   122     11899    1.00    0.00    0.00    0.00    1.00     3  postgres
11:20:41 AM   122     11900    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:41 AM   122     11901    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:41 AM   122     11902    0.00    1.00    0.00    0.00    1.00     7  postgres
11:20:41 AM   122     11903    0.00    1.00    0.00    0.00    1.00     5  postgres
11:20:41 AM   122     11905    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:41 AM   122     11909    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:41 AM   122     11921    0.00    1.00    0.00    0.00    1.00     5  postgres
11:20:41 AM  1000     11928   87.00   35.00    0.00    0.00  122.00     2  load_generator
11:20:41 AM  1000     11951    4.00    5.00    0.00    0.00    9.00     7  pidstat

11:20:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:20:42 AM     0        17    0.00    1.00    0.00    0.00    1.00     0  ksoftirqd/0
11:20:42 AM  1000      2138   10.00    3.00    0.00    0.00   13.00     5  gnome-shell
11:20:42 AM  1000      2699    0.00    1.00    0.00    0.00    1.00     4  xdg-desktop-por
11:20:42 AM  1000      3195    1.00    0.00    0.00    0.00    1.00     1  code
11:20:42 AM  1000      4391    2.00    0.00    0.00    0.00    2.00     5  Isolated Web Co
11:20:42 AM  1000      4400    6.00    4.00    0.00    0.00   10.00     7  Isolated Web Co
11:20:42 AM  1000      4529   26.00   24.00    0.00    0.00   50.00     1  gnome-terminal-
11:20:42 AM     0      7044    0.00    1.00    0.00    0.00    1.00     6  kworker/6:2-events
11:20:42 AM     0      7137    0.00    1.00    0.00    0.00    1.00     1  kworker/u32:0-events_unbound
11:20:42 AM     0      7178    0.00    4.00    0.00    0.00    4.00     5  kworker/u32:4-events_unbound
11:20:42 AM     0      7180    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
11:20:42 AM     0      8804    0.00    5.00    0.00    0.00    5.00     1  kworker/u32:2-events_unbound
11:20:42 AM  1000     11667    8.00    2.00    0.00    0.00   10.00     3  gnome-control-c
11:20:42 AM  1000     11828   71.00   24.00    0.00    0.00   95.00     0  server
11:20:42 AM   122     11836    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:42 AM   122     11842    1.00    1.00    0.00    0.00    2.00     5  postgres
11:20:42 AM   122     11844    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:42 AM   122     11851    0.00    1.00    0.00    0.00    1.00     5  postgres
11:20:42 AM   122     11854    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:42 AM   122     11857    0.00    1.00    0.00    0.00    1.00     5  postgres
11:20:42 AM   122     11858    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:42 AM   122     11861    1.00    1.00    0.00    0.00    2.00     7  postgres
11:20:42 AM   122     11862    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:42 AM   122     11864    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:42 AM   122     11866    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:42 AM   122     11871    1.00    0.00    0.00    0.00    1.00     3  postgres
11:20:42 AM   122     11875    1.00    0.00    0.00    0.00    1.00     2  postgres
11:20:42 AM   122     11876    1.00    1.00    0.00    0.00    2.00     6  postgres
11:20:42 AM   122     11877    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:42 AM   122     11881    1.00    0.00    0.00    0.00    1.00     2  postgres
11:20:42 AM   122     11894    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:42 AM   122     11898    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:42 AM   122     11903    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:42 AM   122     11907    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:42 AM   122     11914    1.00    0.00    0.00    0.00    1.00     2  postgres
11:20:42 AM   122     11915    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:42 AM   122     11916    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:42 AM   122     11922    0.00    1.00    0.00    0.00    1.00     3  postgres
11:20:42 AM  1000     11928   89.00   35.00    0.00    0.00  124.00     2  load_generator
11:20:42 AM  1000     11951    3.00    5.00    0.00    0.00    8.00     7  pidstat

11:20:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:20:43 AM     0        18    0.00    1.00    0.00    0.00    1.00     6  rcu_preempt
11:20:43 AM     0        44    0.00    1.00    0.00    0.00    1.00     4  migration/4
11:20:43 AM  1000      2138    6.00    3.00    0.00    0.00    9.00     2  gnome-shell
11:20:43 AM  1000      3862    0.00    1.00    0.00    0.00    1.00     2  firefox
11:20:43 AM  1000      4400    1.00    0.00    0.00    0.00    1.00     6  Isolated Web Co
11:20:43 AM  1000      4407    0.00    1.00    0.00    0.00    1.00     5  Web Content
11:20:43 AM  1000      4529   29.00   24.00    0.00    1.00   53.00     1  gnome-terminal-
11:20:43 AM     0      7128    0.00    1.00    0.00    0.00    1.00     5  kworker/5:0-i915-unordered
11:20:43 AM     0      7178    0.00    4.00    0.00    0.00    4.00     2  kworker/u32:4-events_unbound
11:20:43 AM     0      7180    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
11:20:43 AM  1000      7401    1.00    3.00    0.00    0.00    4.00     5  top
11:20:43 AM     0      8804    0.00    5.00    0.00    0.00    5.00     3  kworker/u32:2-events_unbound
11:20:43 AM  1000     11667    9.00    2.00    0.00    0.00   11.00     6  gnome-control-c
11:20:43 AM  1000     11828   71.00   25.00    0.00    0.00   96.00     0  server
11:20:43 AM   122     11829    1.00    0.00    0.00    0.00    1.00     3  postgres
11:20:43 AM   122     11833    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:43 AM   122     11834    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:43 AM   122     11835    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:43 AM   122     11836    0.00    1.00    0.00    0.00    1.00     5  postgres
11:20:43 AM   122     11839    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:43 AM   122     11843    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:43 AM   122     11845    0.00    1.00    0.00    0.00    1.00     1  postgres
11:20:43 AM   122     11846    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:43 AM   122     11850    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:43 AM   122     11857    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:43 AM   122     11863    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:43 AM   122     11869    0.00    1.00    0.00    0.00    1.00     5  postgres
11:20:43 AM   122     11870    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:43 AM   122     11871    0.00    1.00    0.00    0.00    1.00     3  postgres
11:20:43 AM   122     11878    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:43 AM   122     11880    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:43 AM   122     11885    0.00    1.00    0.00    0.00    1.00     5  postgres
11:20:43 AM   122     11888    1.00    1.00    0.00    0.00    2.00     4  postgres
11:20:43 AM   122     11890    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:43 AM   122     11891    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:43 AM   122     11896    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:43 AM   122     11899    0.00    1.00    0.00    0.00    1.00     1  postgres
11:20:43 AM   122     11904    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:43 AM   122     11905    0.00    1.00    0.00    0.00    1.00     6  postgres
11:20:43 AM   122     11906    1.00    1.00    0.00    0.00    2.00     3  postgres
11:20:43 AM   122     11908    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:43 AM   122     11911    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:43 AM   122     11913    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:43 AM   122     11914    0.00    1.00    0.00    0.00    1.00     2  postgres
11:20:43 AM   122     11916    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:43 AM   122     11918    1.00    0.00    0.00    0.00    1.00     2  postgres
11:20:43 AM   122     11919    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:43 AM   122     11924    1.00    1.00    0.00    0.00    2.00     5  postgres
11:20:43 AM  1000     11928   87.00   36.00    0.00    0.00  123.00     2  load_generator
11:20:43 AM  1000     11951    3.00    6.00    0.00    0.00    9.00     7  pidstat

11:20:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:20:44 AM     0        18    0.00    1.00    0.00    0.00    1.00     1  rcu_preempt
11:20:44 AM   991       748    1.00    1.00    0.00    0.00    2.00     2  systemd-resolve
11:20:44 AM  1000      2138    4.00    2.00    0.00    0.00    6.00     3  gnome-shell
11:20:44 AM  1000      2991    1.00    0.00    0.00    0.00    1.00     5  code
11:20:44 AM  1000      3123    1.00    0.00    0.00    0.00    1.00     5  code
11:20:44 AM  1000      3862    6.00    1.00    0.00    0.00    7.00     1  firefox
11:20:44 AM  1000      4391    2.00    0.00    0.00    0.00    2.00     2  Isolated Web Co
11:20:44 AM  1000      4400    3.00    0.00    0.00    1.00    3.00     7  Isolated Web Co
11:20:44 AM  1000      4529   25.00   24.00    0.00    0.00   49.00     4  gnome-terminal-
11:20:44 AM     0      7137    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:0-events_unbound
11:20:44 AM     0      7178    0.00    3.00    0.00    1.00    3.00     3  kworker/u32:4-events_unbound
11:20:44 AM     0      7180    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
11:20:44 AM     0      8804    0.00    4.00    0.00    0.00    4.00     2  kworker/u32:2-events_unbound
11:20:44 AM  1000     11667    9.00    1.00    0.00    0.00   10.00     1  gnome-control-c
11:20:44 AM  1000     11828   73.00   26.00    0.00    0.00   99.00     0  server
11:20:44 AM   122     11832    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:44 AM   122     11837    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:44 AM   122     11838    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:44 AM   122     11839    0.00    1.00    0.00    0.00    1.00     3  postgres
11:20:44 AM   122     11840    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:44 AM   122     11842    1.00    0.00    0.00    0.00    1.00     3  postgres
11:20:44 AM   122     11846    0.00    1.00    0.00    0.00    1.00     1  postgres
11:20:44 AM   122     11853    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:44 AM   122     11855    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:44 AM   122     11859    1.00    1.00    0.00    0.00    2.00     3  postgres
11:20:44 AM   122     11873    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:44 AM   122     11884    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:44 AM   122     11886    1.00    1.00    0.00    0.00    2.00     2  postgres
11:20:44 AM   122     11887    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:44 AM   122     11892    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:44 AM   122     11893    0.00    1.00    0.00    0.00    1.00     7  postgres
11:20:44 AM   122     11895    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:44 AM   122     11902    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:44 AM   122     11909    1.00    0.00    0.00    0.00    1.00     2  postgres
11:20:44 AM   122     11912    1.00    0.00    0.00    0.00    1.00     4  postgres
11:20:44 AM   122     11914    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:44 AM   122     11917    1.00    0.00    0.00    0.00    1.00     3  postgres
11:20:44 AM   122     11921    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:44 AM   122     11923    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:44 AM  1000     11928   92.00   35.00    0.00    0.00  127.00     2  load_generator
11:20:44 AM  1000     11951    3.00    6.00    0.00    0.00    9.00     7  pidstat

11:20:44 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:20:45 AM   101       759    2.00    1.00    0.00    0.00    3.00     3  dbus-daemon
11:20:45 AM     0       851    2.00    0.00    0.00    0.00    2.00     6  NetworkManager
11:20:45 AM     0       859    1.00    0.00    0.00    0.00    1.00     1  wpa_supplicant
11:20:45 AM  1000      2138    4.00    3.00    0.00    0.00    7.00     6  gnome-shell
11:20:45 AM  1000      2340    1.00    1.00    0.00    1.00    2.00     2  gsd-sharing
11:20:45 AM  1000      2499    0.00    1.00    0.00    0.00    1.00     6  goa-identity-se
11:20:45 AM  1000      3195    1.00    1.00    0.00    0.00    2.00     3  code
11:20:45 AM  1000      3862    0.00    1.00    0.00    0.00    1.00     7  firefox
11:20:45 AM  1000      4400    1.00    0.00    0.00    0.00    1.00     2  Isolated Web Co
11:20:45 AM  1000      4529   24.00   25.00    0.00    1.00   49.00     5  gnome-terminal-
11:20:45 AM     0      7137    0.00    4.00    0.00    0.00    4.00     5  kworker/u32:0-events_unbound
11:20:45 AM     0      7178    0.00    3.00    0.00    0.00    3.00     3  kworker/u32:4-events_unbound
11:20:45 AM     0      8804    0.00    1.00    0.00    0.00    1.00     1  kworker/u32:2-events_unbound
11:20:45 AM  1000     11667    5.00    1.00    0.00    1.00    6.00     5  gnome-control-c
11:20:45 AM  1000     11828   72.00   24.00    0.00    0.00   96.00     0  server
11:20:45 AM   122     11831    1.00    0.00    0.00    0.00    1.00     7  postgres
11:20:45 AM   122     11835    0.00    1.00    0.00    0.00    1.00     3  postgres
11:20:45 AM   122     11839    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:45 AM   122     11841    1.00    1.00    0.00    0.00    2.00     2  postgres
11:20:45 AM   122     11844    1.00    1.00    0.00    0.00    2.00     4  postgres
11:20:45 AM   122     11846    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:45 AM   122     11847    0.00    1.00    0.00    0.00    1.00     5  postgres
11:20:45 AM   122     11848    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:45 AM   122     11849    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:45 AM   122     11851    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:45 AM   122     11856    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:45 AM   122     11858    1.00    0.00    0.00    0.00    1.00     3  postgres
11:20:45 AM   122     11860    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:45 AM   122     11861    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:45 AM   122     11866    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:45 AM   122     11869    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:45 AM   122     11872    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:45 AM   122     11874    1.00    1.00    0.00    0.00    2.00     6  postgres
11:20:45 AM   122     11879    1.00    0.00    0.00    0.00    1.00     6  postgres
11:20:45 AM   122     11881    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:45 AM   122     11894    0.00    1.00    0.00    0.00    1.00     4  postgres
11:20:45 AM   122     11897    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:45 AM   122     11900    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:45 AM   122     11901    1.00    0.00    0.00    0.00    1.00     1  postgres
11:20:45 AM   122     11905    1.00    0.00    0.00    0.00    1.00     2  postgres
11:20:45 AM   122     11919    0.00    1.00    0.00    0.00    1.00     7  postgres
11:20:45 AM   122     11922    1.00    0.00    0.00    0.00    1.00     5  postgres
11:20:45 AM  1000     11928   87.00   38.00    0.00    0.00  125.00     2  load_generator
11:20:45 AM  1000     11951    2.00    5.00    0.00    0.00    7.00     7  pidstat

11:20:45 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:20:46 AM     0        18    0.00    1.00    0.00    0.00    1.00     5  rcu_preempt
