Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/20/2025 	_x86_64_	(8 CPU)

11:10:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:10:40 AM   122     10446    0.91    0.00    0.00    0.00    0.91     7  postgres
11:10:40 AM   122     10449    0.91    0.00    0.00    0.00    0.91     4  postgres
11:10:40 AM   122     10451    0.00    0.91    0.00    0.00    0.91     7  postgres
11:10:40 AM   122     10452    0.91    0.00    0.00    0.00    0.91     5  postgres
11:10:40 AM   122     10454    0.91    0.00    0.00    0.00    0.91     6  postgres
11:10:40 AM   122     10455    0.91    0.00    0.00    0.00    0.91     7  postgres
11:10:40 AM   122     10456    0.91    0.00    0.00    0.00    0.91     5  postgres
11:10:40 AM   122     10460    0.91    0.91    0.00    0.00    1.82     3  postgres
11:10:40 AM   122     10463    0.00    0.91    0.00    0.00    0.91     7  postgres
11:10:40 AM   122     10465    0.91    0.00    0.00    0.00    0.91     5  postgres
11:10:40 AM   122     10469    0.91    0.00    0.00    0.00    0.91     4  postgres
11:10:40 AM   122     10471    0.91    0.00    0.00    0.00    0.91     3  postgres
11:10:40 AM   122     10472    0.00    0.91    0.00    0.00    0.91     7  postgres
11:10:40 AM   122     10474    0.91    0.00    0.00    0.00    0.91     6  postgres
11:10:40 AM   122     10475    0.91    0.00    0.00    0.00    0.91     6  postgres
11:10:40 AM   122     10476    0.91    0.00    0.00    0.00    0.91     5  postgres
11:10:40 AM   122     10479    0.91    0.00    0.00    0.00    0.91     5  postgres
11:10:40 AM   122     10480    0.00    0.91    0.00    0.00    0.91     1  postgres
11:10:40 AM   122     10481    0.91    0.00    0.00    0.00    0.91     6  postgres
11:10:40 AM   122     10483    0.91    0.00    0.00    0.00    0.91     6  postgres
11:10:40 AM   122     10484    0.91    0.00    0.00    0.00    0.91     7  postgres
11:10:40 AM   122     10488    0.91    0.00    0.00    0.00    0.91     6  postgres
11:10:40 AM   122     10489    0.91    0.91    0.00    0.00    1.82     5  postgres
11:10:40 AM   122     10491    0.91    0.00    0.00    0.00    0.91     1  postgres
11:10:40 AM   122     10492    0.91    0.00    0.00    0.00    0.91     1  postgres
11:10:40 AM   122     10493    0.91    0.00    0.00    0.00    0.91     6  postgres
11:10:40 AM   122     10494    0.91    0.00    0.00    0.00    0.91     7  postgres
11:10:40 AM   122     10495    0.91    0.00    0.00    0.00    0.91     7  postgres
11:10:40 AM   122     10497    0.91    0.00    0.00    0.00    0.91     4  postgres
11:10:40 AM   122     10498    0.91    0.00    0.00    0.00    0.91     3  postgres
11:10:40 AM   122     10505    0.91    0.00    0.00    0.00    0.91     6  postgres
11:10:40 AM   122     10507    0.91    0.00    0.00    0.00    0.91     7  postgres
11:10:40 AM   122     10510    0.91    0.00    0.00    0.00    0.91     6  postgres
11:10:40 AM   122     10512    0.91    0.91    0.00    0.00    1.82     5  postgres
11:10:40 AM   122     10513    0.00    0.91    0.00    0.00    0.91     5  postgres
11:10:40 AM  1000     10518   84.55   34.55    0.00    0.00  119.09     1  load_generator
11:10:40 AM  1000     10540    3.64    3.64    0.00    0.00    7.27     5  pidstat

11:10:40 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:10:41 AM  1000      2138    6.00    2.00    0.00    0.00    8.00     6  gnome-shell
11:10:41 AM  1000      2307    4.00    0.00    0.00    0.00    4.00     5  ibus-daemon
11:10:41 AM  1000      2507    1.00    0.00    0.00    0.00    1.00     1  ibus-extension-
11:10:41 AM  1000      2698    0.00    1.00    0.00    0.00    1.00     7  tracker-miner-f
11:10:41 AM  1000      4391    0.00    1.00    0.00    0.00    1.00     3  Isolated Web Co
11:10:41 AM  1000      4400    1.00    0.00    0.00    0.00    1.00     4  Isolated Web Co
11:10:41 AM  1000      4529   31.00   22.00    0.00    0.00   53.00     1  gnome-terminal-
11:10:41 AM  1000      7401    1.00    2.00    0.00    0.00    3.00     2  top
11:10:41 AM     0      8297    0.00    4.00    0.00    0.00    4.00     2  kworker/u32:1-events_unbound
11:10:41 AM     0      8804    0.00    5.00    0.00    1.00    5.00     7  kworker/u32:2-events_unbound
11:10:41 AM  1000     10418   73.00   26.00    0.00    0.00   99.00     0  server
11:10:41 AM   122     10419    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:41 AM   122     10420    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:41 AM   122     10421    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:41 AM   122     10422    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:41 AM   122     10425    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:41 AM   122     10428    0.00    1.00    0.00    0.00    1.00     6  postgres
11:10:41 AM   122     10437    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:41 AM   122     10447    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:41 AM   122     10457    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:41 AM   122     10458    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:41 AM   122     10459    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:41 AM   122     10461    1.00    0.00    0.00    0.00    1.00     3  postgres
11:10:41 AM   122     10462    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:41 AM   122     10472    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:41 AM   122     10478    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:41 AM   122     10486    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:41 AM   122     10487    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:41 AM   122     10490    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:41 AM   122     10496    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:41 AM   122     10499    0.00    1.00    0.00    0.00    1.00     1  postgres
11:10:41 AM   122     10501    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:41 AM   122     10502    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:41 AM   122     10504    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:41 AM   122     10508    1.00    0.00    0.00    0.00    1.00     3  postgres
11:10:41 AM   122     10511    1.00    1.00    0.00    0.00    2.00     6  postgres
11:10:41 AM  1000     10518   85.00   35.00    0.00    0.00  120.00     1  load_generator
11:10:41 AM  1000     10540    3.00    7.00    0.00    0.00   10.00     4  pidstat

11:10:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:10:42 AM     0        18    0.00    1.00    0.00    0.00    1.00     5  rcu_preempt
11:10:42 AM  1000      3195    0.00    1.00    0.00    0.00    1.00     6  code
11:10:42 AM  1000      3862    1.00    0.00    0.00    0.00    1.00     3  firefox
11:10:42 AM  1000      4400    7.00    4.00    0.00    0.00   11.00     6  Isolated Web Co
11:10:42 AM  1000      4529   26.00   25.00    0.00    0.00   51.00     7  gnome-terminal-
11:10:42 AM     0      6193    0.00    1.00    0.00    0.00    1.00     2  kworker/2:2-events
11:10:42 AM     0      7178    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:4-events_unbound
11:10:42 AM     0      8297    0.00    5.00    0.00    0.00    5.00     4  kworker/u32:1-events_unbound
11:10:42 AM     0      8804    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:2-events_unbound
11:10:42 AM  1000     10418   72.00   26.00    0.00    0.00   98.00     0  server
11:10:42 AM   122     10419    0.00    1.00    0.00    0.00    1.00     6  postgres
11:10:42 AM   122     10420    0.00    1.00    0.00    0.00    1.00     7  postgres
11:10:42 AM   122     10431    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:42 AM   122     10439    0.00    1.00    0.00    0.00    1.00     2  postgres
11:10:42 AM   122     10440    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:42 AM   122     10448    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:42 AM   122     10453    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:42 AM   122     10454    0.00    1.00    0.00    0.00    1.00     6  postgres
11:10:42 AM   122     10455    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:42 AM   122     10464    1.00    0.00    0.00    0.00    1.00     3  postgres
11:10:42 AM   122     10465    0.00    1.00    0.00    0.00    1.00     4  postgres
11:10:42 AM   122     10468    1.00    1.00    0.00    0.00    2.00     7  postgres
11:10:42 AM   122     10473    1.00    1.00    0.00    0.00    2.00     5  postgres
11:10:42 AM   122     10477    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:42 AM   122     10480    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:42 AM   122     10482    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:42 AM   122     10485    0.00    1.00    0.00    0.00    1.00     6  postgres
11:10:42 AM   122     10487    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:42 AM   122     10491    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:42 AM   122     10500    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:42 AM   122     10506    1.00    1.00    0.00    0.00    2.00     5  postgres
11:10:42 AM   122     10507    0.00    1.00    0.00    0.00    1.00     6  postgres
11:10:42 AM   122     10509    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:42 AM  1000     10518   89.00   35.00    0.00    0.00  124.00     1  load_generator
11:10:42 AM  1000     10540    3.00    5.00    0.00    0.00    8.00     3  pidstat

11:10:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:10:43 AM  1000      2699    0.00    1.00    0.00    0.00    1.00     3  xdg-desktop-por
11:10:43 AM  1000      3185   12.00    1.00    0.00    0.00   13.00     7  code
11:10:43 AM  1000      4391    1.00    0.00    0.00    0.00    1.00     6  Isolated Web Co
11:10:43 AM  1000      4529   28.00   23.00    0.00    1.00   51.00     7  gnome-terminal-
11:10:43 AM     0      7128    0.00    1.00    0.00    0.00    1.00     5  kworker/5:0-events
11:10:43 AM     0      7178    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:4-events_unbound
11:10:43 AM     0      8297    0.00    2.00    0.00    0.00    2.00     5  kworker/u32:1-events_unbound
11:10:43 AM     0      8804    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:2+events_unbound
11:10:43 AM  1000     10418   72.00   26.00    0.00    0.00   98.00     0  server
11:10:43 AM   122     10424    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:43 AM   122     10427    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:43 AM   122     10428    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:43 AM   122     10429    0.00    1.00    0.00    0.00    1.00     7  postgres
11:10:43 AM   122     10430    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:43 AM   122     10434    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:43 AM   122     10437    1.00    1.00    0.00    0.00    2.00     2  postgres
11:10:43 AM   122     10438    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:43 AM   122     10443    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:43 AM   122     10444    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:43 AM   122     10445    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:43 AM   122     10449    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:43 AM   122     10454    1.00    0.00    0.00    0.00    1.00     3  postgres
11:10:43 AM   122     10456    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:43 AM   122     10462    0.00    1.00    0.00    0.00    1.00     6  postgres
11:10:43 AM   122     10463    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:43 AM   122     10466    0.00    1.00    0.00    0.00    1.00     7  postgres
11:10:43 AM   122     10467    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:43 AM   122     10469    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:43 AM   122     10470    1.00    1.00    0.00    0.00    2.00     6  postgres
11:10:43 AM   122     10474    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:43 AM   122     10475    1.00    1.00    0.00    0.00    2.00     5  postgres
11:10:43 AM   122     10479    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:43 AM   122     10485    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:43 AM   122     10488    0.00    1.00    0.00    0.00    1.00     2  postgres
11:10:43 AM   122     10494    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:43 AM   122     10495    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:43 AM   122     10496    0.00    1.00    0.00    0.00    1.00     3  postgres
11:10:43 AM   122     10497    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:43 AM   122     10500    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:43 AM   122     10503    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:43 AM   122     10504    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:43 AM   122     10505    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:43 AM   122     10510    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:43 AM   122     10514    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:43 AM  1000     10518   90.00   35.00    0.00    0.00  125.00     1  load_generator
11:10:43 AM  1000     10540    3.00    5.00    0.00    0.00    8.00     5  pidstat

11:10:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:10:44 AM     0        18    0.00    1.00    0.00    0.00    1.00     6  rcu_preempt
11:10:44 AM     0        74    0.00   19.00    0.00    0.00   19.00     1  kcompactd0
11:10:44 AM     0       317    0.00    1.00    0.00    1.00    1.00     7  systemd-journal
11:10:44 AM     0       851    0.00    1.00    0.00    0.00    1.00     6  NetworkManager
11:10:44 AM     0       859    0.00    2.00    0.00    1.00    2.00     7  wpa_supplicant
11:10:44 AM  1000      2138    7.00    1.00    0.00    0.00    8.00     7  gnome-shell
11:10:44 AM  1000      2852    1.00    1.00    0.00    0.00    2.00     5  code
11:10:44 AM  1000      3068    1.00    0.00    0.00    0.00    1.00     7  code
11:10:44 AM  1000      4344    0.00    1.00    0.00    0.00    1.00     7  Privileged Cont
11:10:44 AM  1000      4400    2.00    0.00    0.00    0.00    2.00     7  Isolated Web Co
11:10:44 AM  1000      4529   29.00   24.00    0.00    0.00   53.00     4  gnome-terminal-
11:10:44 AM     0      7137    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:0-events_unbound
11:10:44 AM     0      7178    0.00    1.00    0.00    0.00    1.00     1  kworker/u32:4-events_unbound
11:10:44 AM  1000      7401    2.00    2.00    0.00    0.00    4.00     3  top
11:10:44 AM     0      8297    0.00    4.00    0.00    0.00    4.00     5  kworker/u32:1-events_unbound
11:10:44 AM     0      8804    0.00    4.00    0.00    0.00    4.00     2  kworker/u32:2-events_unbound
11:10:44 AM  1000     10418   73.00   26.00    0.00    0.00   99.00     0  server
11:10:44 AM   122     10420    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:44 AM   122     10422    0.00    1.00    0.00    0.00    1.00     2  postgres
11:10:44 AM   122     10425    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:44 AM   122     10426    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:44 AM   122     10429    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:44 AM   122     10432    1.00    1.00    0.00    0.00    2.00     7  postgres
11:10:44 AM   122     10433    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:44 AM   122     10435    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:44 AM   122     10436    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:44 AM   122     10441    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:44 AM   122     10447    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:44 AM   122     10448    0.00    1.00    0.00    0.00    1.00     7  postgres
11:10:44 AM   122     10451    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:44 AM   122     10452    1.00    0.00    0.00    0.00    1.00     3  postgres
11:10:44 AM   122     10458    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:44 AM   122     10459    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:44 AM   122     10460    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:44 AM   122     10476    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:44 AM   122     10481    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:44 AM   122     10483    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:44 AM   122     10484    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:44 AM   122     10487    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:44 AM   122     10489    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:44 AM   122     10498    1.00    0.00    0.00    0.00    1.00     3  postgres
11:10:44 AM   122     10499    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:44 AM   122     10501    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:44 AM   122     10502    0.00    1.00    0.00    0.00    1.00     6  postgres
11:10:44 AM   122     10509    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:44 AM   122     10511    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:44 AM   122     10512    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:44 AM  1000     10518   92.00   35.00    0.00    0.00  127.00     1  load_generator
11:10:44 AM  1000     10540    4.00    4.00    0.00    0.00    8.00     5  pidstat

11:10:44 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:10:45 AM     0        18    0.00    1.00    0.00    0.00    1.00     3  rcu_preempt
11:10:45 AM     0       317    1.00    0.00    0.00    0.00    1.00     6  systemd-journal
11:10:45 AM   990       747    0.00    1.00    0.00    0.00    1.00     3  systemd-oomd
11:10:45 AM   991       748    0.00    1.00    0.00    0.00    1.00     7  systemd-resolve
11:10:45 AM   101       759    2.00    0.00    0.00    0.00    2.00     7  dbus-daemon
11:10:45 AM     0       851    1.00    0.00    0.00    0.00    1.00     1  NetworkManager
11:10:45 AM     0       859    0.00    1.00    0.00    0.00    1.00     6  wpa_supplicant
11:10:45 AM  1000      2138    1.00    1.00    0.00    0.00    2.00     5  gnome-shell
11:10:45 AM  1000      2698    1.00    0.00    0.00    0.00    1.00     7  tracker-miner-f
11:10:45 AM  1000      3185    7.00    0.00    0.00    0.00    7.00     7  code
11:10:45 AM  1000      3195    1.00    0.00    0.00    0.00    1.00     7  code
11:10:45 AM  1000      3862    1.00    0.00    0.00    0.00    1.00     2  firefox
11:10:45 AM  1000      4400    1.00    0.00    0.00    0.00    1.00     1  Isolated Web Co
11:10:45 AM  1000      4407    0.00    1.00    0.00    0.00    1.00     5  Web Content
11:10:45 AM  1000      4529   26.00   24.00    0.00    0.00   50.00     1  gnome-terminal-
11:10:45 AM     0      7137    0.00    5.00    0.00    1.00    5.00     7  kworker/u32:0-events_unbound
11:10:45 AM     0      7178    0.00    4.00    0.00    0.00    4.00     2  kworker/u32:4-events_unbound
11:10:45 AM     0      8804    0.00    1.00    0.00    0.00    1.00     3  kworker/u32:2-events_unbound
11:10:45 AM  1000     10418   73.00   25.00    0.00    0.00   98.00     0  server
11:10:45 AM   122     10419    1.00    0.00    0.00    0.00    1.00     3  postgres
11:10:45 AM   122     10422    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:45 AM   122     10426    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:45 AM   122     10439    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:45 AM   122     10442    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:45 AM   122     10446    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:45 AM   122     10453    0.00    1.00    0.00    0.00    1.00     3  postgres
11:10:45 AM   122     10455    0.00    1.00    0.00    0.00    1.00     1  postgres
11:10:45 AM   122     10456    0.00    1.00    0.00    0.00    1.00     3  postgres
11:10:45 AM   122     10461    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:45 AM   122     10465    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:45 AM   122     10466    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:45 AM   122     10471    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:45 AM   122     10478    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:45 AM   122     10480    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:45 AM   122     10481    0.00    1.00    0.00    0.00    1.00     7  postgres
11:10:45 AM   122     10482    0.00    1.00    0.00    0.00    1.00     6  postgres
11:10:45 AM   122     10485    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:45 AM   122     10486    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:45 AM   122     10488    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:45 AM   122     10492    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:45 AM   122     10496    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:45 AM   122     10505    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:45 AM   122     10506    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:45 AM   122     10507    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:45 AM   122     10508    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:45 AM   122     10513    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:45 AM   122     10514    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:45 AM  1000     10518   87.00   37.00    0.00    0.00  124.00     1  load_generator
11:10:45 AM  1000     10540    3.00    5.00    0.00    0.00    8.00     5  pidstat

11:10:45 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:10:46 AM  1000      2499    0.00    1.00    0.00    0.00    1.00     6  goa-identity-se
11:10:46 AM  1000      3185    9.00    1.00    0.00    0.00   10.00     6  code
11:10:46 AM  1000      4529   25.00   24.00    0.00    0.00   49.00     3  gnome-terminal-
11:10:46 AM     0      7137    0.00    4.00    0.00    0.00    4.00     2  kworker/u32:0-events_unbound
11:10:46 AM     0      7178    0.00    1.00    0.00    0.00    1.00     7  kworker/u32:4-events_unbound
11:10:46 AM     0      8804    0.00    4.00    0.00    0.00    4.00     5  kworker/u32:2-events_unbound
11:10:46 AM  1000     10418   75.00   24.00    0.00    0.00   99.00     0  server
11:10:46 AM   122     10424    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:46 AM   122     10427    1.00    0.00    0.00    0.00    1.00     2  postgres
11:10:46 AM   122     10431    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:46 AM   122     10434    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10438    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:46 AM   122     10440    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10443    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:46 AM   122     10445    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10447    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10448    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:46 AM   122     10449    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10454    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:46 AM   122     10462    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10464    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10470    1.00    0.00    0.00    0.00    1.00     3  postgres
11:10:46 AM   122     10471    0.00    1.00    0.00    0.00    1.00     7  postgres
11:10:46 AM   122     10472    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:46 AM   122     10473    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:46 AM   122     10476    0.00    1.00    0.00    0.00    1.00     7  postgres
11:10:46 AM   122     10478    0.00    1.00    0.00    0.00    1.00     2  postgres
11:10:46 AM   122     10482    1.00    0.00    0.00    0.00    1.00     6  postgres
11:10:46 AM   122     10483    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10484    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:46 AM   122     10489    0.00    1.00    0.00    0.00    1.00     4  postgres
11:10:46 AM   122     10490    1.00    0.00    0.00    0.00    1.00     7  postgres
11:10:46 AM   122     10491    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10492    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10493    1.00    0.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10498    0.00    1.00    0.00    0.00    1.00     6  postgres
11:10:46 AM   122     10503    1.00    1.00    0.00    0.00    2.00     4  postgres
11:10:46 AM   122     10504    1.00    0.00    0.00    0.00    1.00     1  postgres
11:10:46 AM   122     10508    0.00    1.00    0.00    0.00    1.00     5  postgres
11:10:46 AM   122     10514    1.00    0.00    0.00    0.00    1.00     4  postgres
11:10:46 AM  1000     10518   88.00   37.00    0.00    0.00  125.00     1  load_generator
11:10:46 AM  1000     10540    3.00    5.00    0.00    0.00    8.00     6  pidstat

11:10:46 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:10:47 AM     0        18    0.00    1.00    0.00    0.00    1.00     6  rcu_preempt
11:10:47 AM  1000      2699    1.00    0.00    0.00    0.00    1.00     7  xdg-desktop-por
